book_id,genre
2049746,Fiction
2049746,Classics
2049746,Psychology
2049746,Contemporary
2049746,Novels
2049746,Young Adult
1398138,Historical
1398138,Historical Fiction
1398138,Fiction
2956,Classics
2956,Fiction
2956,Historical
2956,Historical Fiction
2956,Young Adult
2956,Literature
2956,Adventure
2956,Academic
2956,School
2956,Novels
2956,Read For School
2956,American
587401,Fiction
587401,Classics
587401,Historical
587401,Historical Fiction
587401,Literature
6643712,Science Fiction
6643712,Fiction
227443,Womens Fiction
227443,Chick Lit
227443,Fiction
227443,Romance
227443,Humor
227443,Contemporary
1509839,Romance
1509839,Fiction
1509839,Womens Fiction
1509839,Chick Lit
1509839,Contemporary
611255,Historical
611255,Historical Fiction
611255,Fiction
611255,Cultural
611255,Israel
611255,Novels
611255,Religion
611255,War
611255,Literature
611255,Ancient
677877,Fiction
677877,Humor
677877,Classics
677877,Novels
677877,Literature
60792,Fiction
60792,Contemporary
60792,Romance
60792,Literary Fiction
150072,Plays
3205569,Fiction
3205569,Humor
3205569,Historical
3205569,Historical Fiction
3205569,War
3205569,Classics
940536,Horror
940536,Fiction
940536,Thriller
940536,Mystery
940536,Crime
32682,Fiction
32682,Thriller
32682,Mystery
32682,Suspense
32682,Spy Thriller
32682,Espionage
10406937,Fiction
11389,Fiction
11389,Classics
11389,Literature
92967,Classics
92967,Fiction
92967,Cultural
92967,France
92967,European Literature
92967,French Literature
308581,Fiction
308581,Romance
308581,Novels
308581,Historical
308581,Historical Fiction
308581,Adventure
308581,Adult Fiction
308581,Literature
308581,American
308581,Culture
308581,Film
308581,Classics
308581,20th Century
816870,Historical
816870,Historical Fiction
816870,Fiction
816870,Classics
816870,Young Adult
816870,Childrens
976017,Fiction
976017,Thriller
976017,Mystery
976017,Legal Thriller
40473,Historical
40473,Historical Fiction
40473,Fiction
40473,Art
40473,Classics
40473,Cultural
40473,Italy
8127,Classics
8127,Fiction
8127,Young Adult
8127,Childrens
8127,Historical
8127,Historical Fiction
1001556,Fiction
1001556,Thriller
1001556,Mystery
1001556,Crime
1001556,Legal Thriller
133399,Fiction
133399,Classics
133399,Literature
133399,Historical
133399,Historical Fiction
133399,Novels
140590,Mystery
140590,Crime
140590,Fiction
140590,Cultural
140590,France
1312928,Mystery
1312928,Fiction
1312928,Thriller
1312928,Crime
1312928,Suspense
22599115,Classics
22599115,Fiction
22599115,Fantasy
22599115,Young Adult
22599115,Animals
1210787,Horror
1210787,Fiction
1210787,Thriller
1210787,Fantasy
3063499,Romance
3063499,Fiction
3063499,Womens Fiction
3063499,Chick Lit
3063499,Contemporary
31242,Classics
31242,Fiction
31242,Literature
31242,19th Century
7476314,Fantasy
7476314,Science Fiction
7476314,Fiction
1167899,Horror
1167899,Fantasy
1167899,Fiction
1167899,Classics
1167899,Science Fiction
940998,Horror
940998,Paranormal
940998,Vampires
940998,Fiction
940998,Fantasy
940998,Urban Fantasy
627939,Science Fiction
627939,Fiction
627939,Classics
627939,Adventure
176811,Fiction
176811,Mystery
176811,Crime
176811,Thriller
176811,Horror
176811,Mystery Thriller
315736,Fantasy
315736,Fiction
315736,Horror
315736,Novels
315736,Classics
365425,Fiction
365425,Cultural
365425,France
365425,Classics
365425,European Literature
365425,French Literature
365425,Romance
365425,Novels
964902,Fiction
964902,Contemporary
964902,Literary Fiction
1218883,Fiction
1218883,Historical
1218883,Historical Fiction
1218883,Fantasy
1218883,Thriller
1218883,Adventure
2875569,Sports and Games
2875569,Sports
2875569,Fiction
2875569,Football
2875569,Literature
2875569,American
59282,Historical
59282,Historical Fiction
59282,Fiction
59282,Classics
59282,Northern Africa
59282,Egypt
59282,European Literature
59282,Finnish Literature
2094562,Thriller
2094562,Mystery
2094562,Crime
2094562,Fiction
2094562,Action
1411806,Westerns
1411806,Fiction
935081,Fiction
935081,Historical
935081,Historical Fiction
935081,Cultural
935081,India
935081,Pakistan
158446,Classics
158446,Historical
158446,Historical Fiction
158446,Adventure
158446,Fiction
158446,Pirates
19161894,Fiction
19161894,Mystery
19161894,Crime
19161894,Noir
19161894,Suspense
19161894,Thriller
19161894,Novels
19161894,Mystery Thriller
19161894,Detective
19161894,Pulp
1147028,Classics
1147028,Fiction
1147028,Lgbt
1147028,Glbt
1147028,Queer
1147028,Romance
1147028,Gay
626775,Historical
626775,Historical Fiction
626775,European Literature
626775,British Literature
626775,War
626775,Fiction
1286101,Fiction
1286101,Historical
1286101,Historical Fiction
1286101,Romance
1286101,Classics
1286101,Mystery
394162,Adult Fiction
394162,Erotica
394162,Cultural
394162,France
394162,Fiction
394162,European Literature
394162,French Literature
394162,Classics
394162,Sexuality
387749,Classics
387749,Historical
387749,Historical Fiction
387749,Fiction
387749,Christian
387749,Christian Fiction
387749,Religion
387749,Adventure
387749,Literature
387749,Christianity
941869,Mystery
941869,Crime
941869,Noir
941869,Fiction
1470493,Horror
1470493,Fiction
1470493,Thriller
1470493,Science Fiction
1797953,Science Fiction
1797953,Fiction
894416,Fiction
894416,Historical
894416,Historical Fiction
894416,Magical Realism
606713,Mystery
606713,Fiction
606713,Crime
606713,Thriller
606713,Mystery Thriller
606713,Noir
1071623,Young Adult
1071623,Fiction
1071623,Fantasy
1071623,Childrens
1933777,Fiction
1933777,Politics
6044393,Fiction
6044393,Mystery
6044393,Crime
6044393,Novels
6044393,Culture
6044393,Film
313929,Fiction
313929,Mystery
313929,Crime
313929,Thriller
313929,Noir
313929,Mystery Thriller
313929,Novels
313929,Humor
313929,Detective
313929,Literature
313929,American
7663,Fiction
7663,Thriller
7663,Mystery
7663,Medical
592657,Fiction
592657,Classics
592657,Thriller
592657,Horror
592657,Adventure
592657,Literature
1490020,Science Fiction
1490020,Fiction
1490020,Dystopia
1911370,Mystery
1911370,Fiction
1911370,Crime
1911370,Humor
1911370,Novels
994663,Mystery
994663,Fiction
994663,Crime
994663,Classics
994663,Law
994663,Thriller
3287661,Fiction
1305597,Fiction
1305597,Gothic
1305597,Horror
1305597,Mystery
452306,Young Adult
452306,Fiction
452306,Womens Fiction
452306,Chick Lit
452306,Contemporary
1231096,Fiction
1231096,Novels
1231096,Cultural
1231096,France
1231096,European Literature
1231096,French Literature
1231096,Contemporary
1231096,Sexuality
1231096,Unfinished
1231096,Media Tie In
1231096,Movies
1231096,Adult Fiction
1231096,Erotica
1231096,Literature
1673728,Science Fiction
1673728,Fiction
1673728,War
832795,Horror
832795,Fiction
832795,Thriller
1191705,European Literature
1191705,German Literature
1191705,Fiction
1191705,Classics
96667,Fiction
96667,Science Fiction
96667,Thriller
96667,Adventure
3938265,Mystery
3938265,Noir
3938265,Fiction
3938265,Crime
3938265,Novels
941105,Mystery
941105,Noir
941105,Fiction
941105,Crime
941105,Suspense
10115,Historical
10115,Historical Fiction
10115,Fiction
10115,Northern Africa
10115,Egypt
10137919,Classics
10137919,Short Stories
10137919,Fiction
10137919,Childrens
10137919,Animals
10137919,Audiobook
920920,Fiction
920920,Classics
920920,Science Fiction
920920,Humor
920920,Literature
2446056,Fiction
2446056,Classics
2446056,Religion
2446056,Cultural
2446056,Australia
896231,Mystery
896231,Fiction
896231,Thriller
896231,Crime
896231,Suspense
17372264,Fiction
17372264,Thriller
17372264,Action
17372264,Mystery
17372264,Crime
17372264,Media Tie In
17372264,Movies
17372264,Adventure
3845356,Fiction
3845356,Mystery
3845356,Crime
3845356,Thriller
3845356,Mystery Thriller
23286440,Horror
23286440,Fiction
23286440,Thriller
23286440,Mystery
23286440,Crime
34993,Fiction
34993,Thriller
34993,Spy Thriller
34993,Espionage
34993,Action
1565613,Fiction
1565613,Classics
1565613,Literature
1565613,20th Century
1565613,European Literature
1565613,British Literature
1565613,Humor
386243,Childrens
386243,Fiction
299596,Fiction
299596,War
299596,Historical
299596,Historical Fiction
299596,World War II
296264,Classics
296264,Historical
296264,Historical Fiction
296264,Fiction
296264,Adventure
296264,Literature
296264,Young Adult
296264,European Literature
296264,British Literature
296264,19th Century
296264,Romance
289991,Cultural
289991,Japan
289991,Asian Literature
289991,Japanese Literature
289991,Fiction
289991,Historical
289991,Historical Fiction
289991,War
289991,Asia
93517,Historical
93517,Historical Fiction
93517,Fiction
93517,Cultural
93517,China
93517,Classics
93517,Asia
187899,Science Fiction
187899,Fiction
187899,Cyberpunk
149151,Fiction
149151,Historical
149151,Historical Fiction
149151,Westerns
149151,Classics
1999434,Horror
1999434,Fiction
1999434,Thriller
1999434,Mystery
1035835,Fiction
1035835,Thriller
1035835,Mystery
1035835,Crime
3368196,Fiction
3368196,Thriller
3368196,Spy Thriller
3368196,Espionage
3368196,Mystery
970386,Fiction
970386,Mystery
970386,Thriller
970386,Suspense
42694,Historical
42694,Historical Fiction
42694,Fiction
42694,War
42694,Military Fiction
42694,World War II
618291,Classics
618291,Fiction
618291,Science Fiction
984023,Fiction
984023,Sports and Games
984023,Sports
984023,Football
984023,Soccer
984023,Historical
984023,Historical Fiction
6872,Fiction
6872,Contemporary
6872,European Literature
6872,British Literature
6872,Thriller
73133,Cultural
73133,France
73133,Fiction
73133,Novels
73133,Literature
73133,20th Century
73133,European Literature
73133,French Literature
581811,Fiction
581811,Classics
581811,Womens Fiction
581811,Chick Lit
581811,Romance
825282,Horror
825282,Fiction
825282,Thriller
825282,Science Fiction
1523171,Fiction
1523171,Cultural
1523171,Scotland
1523171,Thriller
1523171,European Literature
1523171,British Literature
1523171,Novels
425068,Fiction
425068,Romance
425068,Classics
425068,Womens Fiction
425068,Chick Lit
425068,Contemporary
335009,Fiction
335009,Historical
335009,Historical Fiction
335009,Mystery
335009,Classics
335009,Literature
8835834,Historical
8835834,Historical Fiction
8835834,Fiction
886259,Historical
886259,Historical Fiction
886259,Fiction
886259,Westerns
323171,Fiction
323171,Literature
323171,American
323171,Sports and Games
323171,Sports
323171,Drama
535611,Fiction
535611,Science Fiction
535611,Thriller
46460,Fiction
46460,Mystery
46460,Spy Thriller
46460,Espionage
46460,Thriller
46460,Crime
32669,Fiction
32669,Thriller
32669,Spy Thriller
32669,Espionage
32669,Suspense
32669,War
32669,Military Fiction
2920068,Mystery
2920068,Crime
2920068,Fiction
2920068,Thriller
2920068,Noir
1061913,Fiction
1061913,Mystery
1061913,Crime
1061913,Thriller
1045811,Horror
1045811,Fiction
1045811,Fantasy
778667,Historical
778667,Historical Fiction
778667,Fiction
778667,Christian Fiction
778667,Christian
778667,Religion
778667,Classics
401921,Historical
401921,Historical Fiction
401921,Fiction
401921,Adventure
401921,Classics
401921,Romance
42695,Historical
42695,Historical Fiction
42695,Fiction
42695,War
42695,World War II
42695,Cultural
42695,Greece
4667024,Fiction
4667024,Historical
4667024,Historical Fiction
4667024,Adult
635719,Fiction
635719,Westerns
635719,Historical
635719,Historical Fiction
635719,Classics
635719,Literature
130440,Classics
130440,Fiction
130440,Historical
130440,Historical Fiction
130440,Cultural
130440,Russia
130440,Literature
130440,Russian Literature
5527,Fiction
5527,Classics
5527,Historical
5527,Historical Fiction
5527,Politics
5527,Literature
5527,Novels
5527,American
5527,Southern
5527,Literary Fiction
280513,Mystery
280513,Fiction
280513,Crime
280513,Noir
280513,Detective
280513,Thriller
280513,Mystery Thriller
1552810,Fantasy
1552810,Adventure
1552810,Pirates
1552810,Fiction
1552810,Historical
1552810,Historical Fiction
1552810,Horror
1519474,Fiction
1519474,Thriller
1519474,Mystery
1519474,Suspense
228333,Womens Fiction
228333,Chick Lit
228333,Fiction
228333,Contemporary
228333,Humor
201548,Horror
201548,Fiction
201548,Shapeshifters
201548,Werewolves
201548,Fantasy
201548,Thriller
1267126,Fantasy
1267126,Young Adult
1267126,Fiction
1267126,Paranormal
1267126,Adventure
1267126,Pirates
2448683,Fiction
2029381,Horror
2029381,Fiction
2029381,Gothic
2029381,Classics
2029381,Mystery
2029381,Historical
2029381,Historical Fiction
2029381,Paranormal
2029381,Ghosts
4858198,Contemporary
4858198,Adult
131793,Fiction
131793,Literature
131793,Novels
131793,Classics
131793,American
834502,Fiction
834502,Novels
834502,Literature
834502,American
12700353,Young Adult
12700353,Contemporary
12700353,Fiction
12700353,Humor
29488,Fiction
29488,Contemporary
7627,Classics
7627,Fiction
7627,Young Adult
7627,Academic
7627,School
7627,Literature
2331709,Thriller
2331709,Fiction
2331709,Spy Thriller
2331709,Espionage
2331709,Mystery
2331709,Adventure
2331709,Suspense
2331709,Mystery Thriller
2331709,Action
2331709,Novels
2532100,Fiction
2532100,Classics
761450,Fiction
761450,Sports
761450,Baseball
761450,Sports and Games
761450,Fantasy
761450,Magical Realism
232360,Romance
232360,Fiction
232360,Womens Fiction
232360,Chick Lit
3222979,Historical
3222979,Historical Fiction
3222979,Horror
3222979,Fiction
3222979,Mystery
3222979,Fantasy
314245,Horror
314245,Fiction
314245,Shapeshifters
314245,Werewolves
264397,Plays
264397,European Literature
264397,Spanish Literature
264397,Classics
264397,Drama
264397,Cultural
264397,Spain
264397,Theatre
1358044,Mystery
1358044,Crime
1358044,Fiction
1358044,Humor
1358044,Novella
1358044,Audiobook
121308,Westerns
121308,Fiction
121308,Romance
348573,Fantasy
348573,Childrens
348573,Classics
348573,Fiction
644173,Horror
644173,Fiction
644173,Fantasy
644173,Thriller
2078305,Fiction
2078305,Historical
2078305,Historical Fiction
2078305,Literary Fiction
2078305,European Literature
2078305,British Literature
997335,Fiction
997335,Classics
997335,Adventure
997335,Historical
997335,Historical Fiction
997335,Mystery
997335,Cultural
997335,Africa
997335,War
997335,Literature
997335,Novels
1868821,Romance
1868821,Fiction
1360750,Mystery
1360750,Fiction
1360750,Crime
1360750,Holiday
1360750,Christmas
1360750,Audiobook
1058165,Fiction
1058165,Sports
1058165,Baseball
1058165,Sports and Games
1058165,Romance
1058165,Contemporary
1419964,Fiction
1419964,Historical
1419964,Historical Fiction
1419964,Thriller
1419964,Mystery
1419964,Crime
121359,Westerns
121359,Adult
930056,Fiction
930056,Fantasy
930056,Classics
930056,Paranormal
930056,Witches
930056,Literature
4041231,Cultural
4041231,France
4041231,Fiction
4041231,Classics
4041231,European Literature
4041231,French Literature
4041231,Roman
4041231,Literature
4041231,Academic
4041231,School
4041231,Novels
4041231,Romance
4041231,Read For School
2895041,Horror
2895041,Fiction
2895041,Thriller
2895041,Mystery
2895041,Crime
922786,Horror
922786,Fiction
922786,Splatterpunk
922786,Thriller
922786,Pulp
922786,Novels
4640856,Thriller
4640856,Fiction
4640856,Mystery
4640856,Crime
4640856,Suspense
2224600,Science Fiction
2224600,Fiction
2224600,Media Tie In
2224600,Movies
8081449,Historical
8081449,Historical Fiction
8081449,Fiction
8081449,Animals
8081449,Young Adult
8081449,War
1218426,Fiction
1218426,Cultural
1218426,China
1218426,Travel
1218426,Asia
1218426,Contemporary
1218426,Historical
1218426,Historical Fiction
1218426,Novels
1218426,Literature
1218426,American
1218426,Literary Fiction
368772,Fiction
368772,Historical
368772,Historical Fiction
368772,Classics
368772,War
368772,World War II
5526,Romance
5526,Fiction
5526,Womens Fiction
5526,Chick Lit
5526,Contemporary
1135284,Humor
1135284,Fiction
1135284,Mystery
1135284,Comedy
1135284,Funny
4835532,Mystery
6411961,Fiction
6411961,Mystery
6411961,Thriller
6411961,Suspense
6411961,Mystery Thriller
6411961,Adventure
6411961,Historical
6411961,Historical Fiction
6411961,Crime
6411961,Novels
6411961,Adult
51363,Fiction
51363,Contemporary
51363,Novels
51363,Literature
51363,American
51363,Lgbt
69626,Mystery
69626,Fiction
69626,Detective
407235,Historical
407235,Historical Fiction
407235,Fiction
407235,Novels
2078653,Fiction
2078653,Science Fiction
2078653,Thriller
871284,Fiction
871284,Historical
871284,Historical Fiction
871284,Mystery
871284,Crime
1617171,Fiction
1617171,Literature
1617171,American
1617171,War
1617171,World War II
1617171,Historical
1617171,Historical Fiction
2588345,Thriller
2588345,Fiction
2588345,Mystery
2588345,Spy Thriller
2588345,Espionage
21306968,Fiction
21306968,Mystery
21306968,Crime
21306968,Animals
21306968,Cats
21306968,European Literature
21306968,German Literature
21306968,Fantasy
618181,Fantasy
618181,Fiction
166912,Fiction
166912,Mystery
166912,Noir
166912,Crime
166912,Novels
166912,Classics
2300939,Classics
2300939,Romance
2300939,Fiction
2300939,Historical
2300939,Historical Fiction
2300939,Adventure
2300939,Novels
2300939,Media Tie In
2300939,Movies
2300939,Young Adult
2300939,Survival
2300939,Literature
889025,Fiction
889025,Classics
889025,Historical
889025,Historical Fiction
889025,Literature
201727,Fiction
201727,Cultural
201727,China
201727,Novels
1134739,Mystery
1134739,Crime
1134739,Fiction
1134739,Noir
1134739,Thriller
6001769,War
6001769,World War II
6001769,Spy Thriller
6001769,Espionage
6001769,Fiction
42762634,Mystery
42762634,Fiction
42762634,Crime
42762634,Thriller
42762634,Mystery Thriller
187060,Fiction
187060,Humor
187060,Classics
2583566,Mystery
2583566,Fiction
2583566,Suspense
2583566,Thriller
2583566,Mystery Thriller
1153178,Fiction
1153178,Contemporary
322007,Womens Fiction
322007,Chick Lit
322007,Romance
322007,Fiction
322007,Contemporary
685427,Fiction
685427,Mystery
685427,Thriller
685427,Crime
685427,Suspense
482572,Mystery
482572,Fiction
482572,Womens Fiction
482572,Chick Lit
482572,Humor
482572,Romance
7669,Fiction
7669,Science Fiction
7669,Thriller
7669,Time Travel
7669,Historical
7669,Historical Fiction
723668,Fiction
9822,Fantasy
9822,Childrens
9822,Fiction
9822,Young Adult
9822,Classics
982001,Fiction
982001,Thriller
982001,Mystery
982001,Crime
982001,Spy Thriller
982001,Espionage
2125128,Fiction
336903,Romance
336903,Fiction
336903,Womens Fiction
336903,Chick Lit
336903,Contemporary
3234826,Mystery
3234826,Fiction
3234826,Detective
3234826,Adventure
3234826,Crime
11936,Fantasy
11936,Classics
11936,Fiction
11936,Young Adult
11936,Childrens
535434,Fiction
535434,Cultural
535434,Israel
535434,World War II
535434,Holocaust
535434,War
535434,Historical
535434,Historical Fiction
535434,Literary Fiction
152864,Fiction
152864,Classics
152864,Literature
152864,European Literature
152864,German Literature
152864,Novels
9893072,Fiction
9893072,Romance
9893072,Adult Fiction
9893072,Erotica
9893072,Thriller
9893072,Contemporary
7313196,European Literature
7313196,Italian Literature
149607,Thriller
149607,Westerns
149607,Fiction
149607,Adventure
149607,Historical
149607,Historical Fiction
328464,Childrens
328464,Fiction
328464,Fantasy
2702246,Mystery
2702246,Fiction
2702246,Thriller
2702246,Classics
2702246,Crime
2455496,Fantasy
2455496,Mythology
2455496,Arthurian
2455496,Fiction
2455496,Romance
2455496,Young Adult
2455496,Adventure
2455496,Classics
2455496,Historical
2455496,Historical Fiction
2455496,Retellings
2455496,Science Fiction Fantasy
1681436,History
1681436,Nonfiction
1681436,Cultural
1681436,Israel
1681436,Politics
1681436,War
1681436,Terrorism
1681436,Military Fiction
831906,Fiction
831906,Historical
831906,Historical Fiction
831906,War
831906,Cultural
831906,China
7425169,Fiction
228204,Horror
228204,Fiction
228204,Thriller
228204,Science Fiction
947419,Fiction
947419,Classics
947419,American
947419,Southern
947419,Contemporary
947419,Romance
6777970,Thriller
6777970,Mystery
6777970,Crime
90411,Historical
90411,Historical Fiction
90411,Fiction
90411,Adventure
90411,European Literature
90411,Spanish Literature
90411,Cultural
90411,Spain
10831203,Fiction
10831203,Thriller
10831203,Mystery
10831203,Horror
10831203,Crime
10831203,Classics
10831203,Mystery Thriller
10831203,Suspense
31092,Historical
31092,Historical Fiction
31092,Fiction
31092,Romance
523562,Mystery
523562,Fiction
523562,Crime
523562,Thriller
1832699,Mystery
1832699,Fiction
1832699,Thriller
1832699,Crime
1832699,Legal Thriller
1832699,Mystery Thriller
1832699,Suspense
1702042,Fiction
1702042,Cultural
1702042,Australia
1702042,Literary Fiction
1702042,Literature
1707791,Cultural
1707791,Australia
1707791,Fiction
1707791,Historical
1707791,Historical Fiction
1707791,Romance
272895,Classics
272895,Fiction
272895,Childrens
272895,Animals
272895,Horses
272895,Young Adult
272895,Adventure
272895,Middle Grade
272895,Juvenile
272895,Historical
272895,Historical Fiction
7869,Fiction
7869,Thriller
7869,Mystery
7869,Suspense
7869,Spy Thriller
7869,Espionage
34603,Fiction
34603,Thriller
34603,Suspense
34603,Mystery
34603,Spy Thriller
34603,Espionage
523518,Fiction
523518,Historical
523518,Historical Fiction
523518,Classics
523518,Military History
523518,Civil War
1188163,Mystery
165902,Fiction
882281,Fiction
882281,Womens Fiction
882281,Chick Lit
882281,Contemporary
882281,Adult Fiction
2373336,Fiction
2373336,Science Fiction
1594705,History
1594705,Nonfiction
1594705,Classics
1594705,World War II
1594705,Holocaust
1594705,War
140225,Fantasy
140225,Fiction
140225,Classics
140225,Young Adult
140225,Childrens
4371665,Fiction
4371665,War
4371665,Historical
4371665,Historical Fiction
4371665,Mystery
4371665,Crime
1293729,Fiction
1293729,Spy Thriller
1293729,Espionage
1293729,Mystery
1293729,Thriller
1293729,European Literature
1293729,British Literature
65605,Fantasy
65605,Classics
65605,Fiction
65605,Young Adult
65605,Childrens
3925199,Fiction
3925199,Classics
3925199,Literature
3925199,Novels
2297934,Westerns
2297934,Novels
2297934,Historical
2297934,Historical Fiction
2297934,Fiction
2297934,Adventure
2129551,Holiday
2129551,Christmas
2129551,Young Adult
2129551,Fiction
644537,Fiction
644537,Contemporary
644537,Mystery
59296,Nonfiction
59296,Biography
59296,Anthropology
4406,Classics
4406,Fiction
4406,Historical
4406,Historical Fiction
4406,Literature
121749,Fantasy
121749,Fiction
121749,Classics
121749,Young Adult
121749,Childrens
826179,Fiction
826179,Contemporary
826179,Classics
826179,Thriller
373687,Fiction
373687,Cultural
373687,France
373687,Feminism
373687,Novels
492074,Fiction
492074,Historical
492074,Historical Fiction
492074,Cultural
492074,Asia
492074,Australia
492074,Politics
492074,Novels
537366,Fiction
537366,Thriller
537366,Mystery
537366,Romance
537366,Suspense
3668162,Fiction
3668162,Westerns
3668162,Historical
3668162,Historical Fiction
3668162,American
3668162,Americana
3668162,North American Hi...
3668162,American History
3668162,Literature
3668162,19th Century
1208644,Mystery
1208644,Fiction
1208644,Crime
1208644,Detective
861874,Fiction
861874,Historical
861874,Historical Fiction
861874,Classics
861874,Cultural
861874,China
861874,Contemporary
525818,Fiction
525818,Classics
1058535,Fiction
1058535,Lgbt
1058535,Gay
1058535,Historical
1058535,Historical Fiction
1058535,Glbt
1058535,Queer
293101,Horror
293101,Fiction
293101,Fantasy
293101,Paranormal
293101,Thriller
259020,Classics
259020,Fiction
259020,Literature
259020,American
121179,Westerns
121179,Fiction
121179,Classics
121179,Adventure
781825,Fiction
781825,Novels
781825,Literature
781825,American
277423,Fiction
277423,Cultural
277423,Germany
277423,War
203073,Fiction
203073,Cultural
203073,Canada
203073,Classics
203073,Literature
59766,Fiction
59766,Classics
59766,Literature
59766,European Literature
59766,German Literature
59766,Novels
941508,Science Fiction
941508,Horror
941508,Fiction
941508,Paranormal
941508,Vampires
1104713,History
1104713,Nonfiction
1104713,Aviation
1104713,War
1104713,Military Fiction
1104713,Politics
1104713,Military
1104713,Military History
1754747,Childrens
1754747,Fantasy
1754747,Fiction
1448585,Lgbt
1448585,Cultural
1448585,France
1448585,Fiction
1448585,Gay
33972517,Fiction
33972517,Classics
33972517,Literature
33972517,20th Century
33972517,Cultural
33972517,Spain
33972517,Classic Literature
33972517,European Literature
33972517,British Literature
33972517,Novels
965337,Fiction
965337,Sports and Games
965337,Sports
965337,Football
965337,Soccer
93,Classics
93,Childrens
93,Fiction
13137809,Canon
40496,Classics
40496,Fiction
40496,Historical
40496,Historical Fiction
16305,Mystery
16305,Fiction
16305,Crime
16305,Classics
16305,Detective
34145273,Military History
34145273,Civil War
2592738,Fiction
2592738,War
2592738,World War II
2592738,Drama
2592738,Novels
2592738,Military
2592738,Military History
18594462,Thriller
18594462,Fiction
18594462,Adventure
18594462,Mystery
18594462,Spy Thriller
18594462,Espionage
35031085,Classics
35031085,Fiction
35031085,Horror
35031085,Science Fiction
164955,Fiction
164955,Young Adult
164955,Coming Of Age
164955,Religion
126232,Horror
126232,Fiction
126232,Thriller
126232,Classics
126232,Adventure
10350,Fiction
10350,Classics
10350,Literature
10350,War
10350,World War II
24612240,Fiction
1534509,Science Fiction
1534509,Fiction
1534509,Science Fiction Fantasy
1142897,Fiction
1142897,Humor
1142897,Classics
1142897,Novels
897867,Fiction
897867,Young Adult
897867,Cultural
897867,France
897867,Classics
897867,Coming Of Age
897867,Historical
897867,Historical Fiction
460717,Fiction
460717,Thriller
460717,War
460717,Adventure
483583,Fiction
483583,Classics
483583,Humor
483583,European Literature
483583,British Literature
483583,Novels
2599553,Horror
2599553,Fiction
2599553,Thriller
13579423,History
2442787,Fiction
2442787,American
2442787,American Fiction
1096534,Thriller
617480,Fiction
617480,Historical
617480,Historical Fiction
617480,War
617480,Military Fiction
1765697,Horror
1765697,Thriller
1765697,Fiction
442348,Noir
442348,Classics
442348,European Literature
442348,British Literature
442348,Literature
442348,20th Century
442348,Novels
40190,Fiction
40190,Travel
40190,Cultural
40190,France
40190,Romance
40190,Food and Drink
40190,Food
61008,Fiction
61008,Romance
61008,Young Adult
61008,Contemporary
61008,Classics
798661,Westerns
798661,Short Stories
798661,Fiction
798661,Historical
798661,Historical Fiction
1822393,History
1822393,Nonfiction
1822393,Literature
1822393,20th Century
1822393,Science
183586,Fiction
183586,Historical
183586,Historical Fiction
183586,War
183586,World War II
1956391,Literature
1047422,Classics
1047422,Fiction
1047422,Historical
1047422,Historical Fiction
1047422,Adventure
1047422,War
1047422,Romance
3066,Fiction
3066,Historical
3066,Historical Fiction
3066,Classics
3066,Literature
3066,Jewish
3066,Cultural
3066,Russia
3066,Novels
3066,American
3066,Literary Fiction
3038497,Fantasy
3038497,Adventure
3038497,Fairy Tales
3038497,Middle Grade
2052777,Fiction
2052777,Aviation
106916,Fiction
106916,Cultural
106916,France
106916,European Literature
106916,French Literature
106916,Contemporary
967909,Fiction
967909,Cultural
967909,France
967909,Classics
967909,Romance
967909,European Literature
967909,French Literature
2719663,Fiction
2719663,Historical
2719663,Historical Fiction
63458,Fiction
63458,Contemporary
63458,Westerns
63458,Drama
63458,Novels
63458,Literature
63458,Literary Fiction
63458,Adult
63458,Family
63458,Historical
63458,Historical Fiction
1123610,Westerns
1123610,Fiction
32827,Science Fiction
32827,Classics
32827,Fiction
32827,Adventure
32827,Cultural
32827,France
58696,Classics
58696,Fiction
58696,Literature
58696,Historical
58696,Historical Fiction
5143980,Fiction
5143980,Business
5143980,Classics
5143980,United States
2854141,Contemporary
2854141,European Literature
2854141,British Literature
2854141,Mystery Thriller
2854141,Womens
1366078,Literary Fiction
1366078,Classics
1366078,Horror
1366078,20th Century
1366078,Novels
5848252,Fiction
5848252,Novels
5848252,Religion
5848252,Cultural
5848252,Scotland
1523171,Literary Fiction
1523171,Death
1523171,Classics
1523171,Modern Classics
1523171,Mystery Thriller
990086,Own
990086,Novels
990086,Historical
990086,Historical Fiction
990086,Aeroplanes
228580,Adult
228580,Humor
228580,Adult Fiction
228580,Couture
228580,Fashion
228580,Novels
228580,Realistic Fiction
1265050,Business
1265050,Historical
1265050,Historical Fiction
25103211,Fiction
1215441,Fiction
1215441,Magical Realism
217224,Romance
217224,Historical
217224,Westerns
861099,Adventure
861099,Action
861099,Mystery
861099,Crime
861099,Historical
861099,Media Tie In
861099,Movies
861099,European Literature
861099,British Literature
40089516,Classics
40089516,Fiction
40089516,Cultural
40089516,Russia
40089516,Literature
40089516,Russian Literature
15329454,Biography
15329454,Nonfiction
74779,Fiction
74779,Adventure
74779,Thriller
74779,Historical
74779,Historical Fiction
121179,Adult
121179,Novels
121179,Historical
121179,Romance
121179,Historical Fiction
844793,Mystery
844793,Noir
844793,Crime
844793,Fiction
844793,Classics
844793,Novels
16158713,Fiction
16158713,Academic
16158713,School
16158713,War
16158713,World War II
11076626,Religion
11076626,Christianity
482842,Fiction
482842,Young Adult
