id_repeat,id,BookTitle,BookAltTitle,BookYear,BookLink,Author,FilmTitle,FilmLink,FilmYear,id_goodreads,isbn_goodreads,isbn13_goodreads,title_from_goodreads_match,author_from_goodreads_match,x,y,OK?,b
1731,1731,The Life Before Us,Momo,1975,/wiki/The_Life_Before_Us,Romain Gary,The Life Before Us,/wiki/The_Life_Before_Us#Adaptations_-_The_Life_Before_Us_(2010_television_film),2010,58177,081120961X,9.78E+12,"The Life Before Us (""Madame Rosa'')",Romain Gary,FALSE,match,ok,
1734,1734,A Lion Is in the Streets,,1945,,Adria Locke Langley,A Lion Is in the Streets,/wiki/A_Lion_Is_in_the_Streets,1953,3199179, , ,A Lion Is In The Streets,Adria Locke Langley,titlematch,match,exact match both,
1735,1735,Little Dorrit,,1855,/wiki/Little_Dorrit,Charles Dickens,Little Dorrit,/w/index.php?title=Little_Dorrit_(1913_film)&action=edit&redlink=1,1913,31250,141439963,9.78E+12,Little Dorrit,Charles Dickens,titlematch,match,exact match both,
1736,1736,Little Dorrit,,1855,/wiki/Little_Dorrit,Charles Dickens,Little Dorrit,/wiki/Little_Dorrit_(1920_film),1920,31250,141439963,9.78E+12,Little Dorrit,Charles Dickens,titlematch,match,exact match both,
1737,1737,Little Dorrit,,1855,/wiki/Little_Dorrit,Charles Dickens,Klein Dorrit,/w/index.php?title=Klein_Dorrit_(1934_film)&action=edit&redlink=1,1934,31250,141439963,9.78E+12,Little Dorrit,Charles Dickens,titlematch,match,exact match both,
1738,1738,Little Dorrit,,1855,/wiki/Little_Dorrit,Charles Dickens,Little Dorrit,/wiki/Little_Dorrit_(1987_film),1988,31250,141439963,9.78E+12,Little Dorrit,Charles Dickens,titlematch,match,exact match both,
1739,1739,Little Dorrit,,1855,/wiki/Little_Dorrit,Charles Dickens,Little Dorrit,/wiki/Little_Dorrit_(TV_serial),2008,31250,141439963,9.78E+12,Little Dorrit,Charles Dickens,titlematch,match,exact match both,
1740,1740,The Lizard's Tail,,1979,,,The Hand,/wiki/The_Hand_(1981_film),1981,148432,1852421126,9.78E+12,The Lizard's Tail,Luisa Valenzuela,titlematch,FALSE,sure?,
1741,1741,Eine Liebe in Deutschland,A Love in Germany,1978,,Rolf Hochhuth,Eine Liebe in Deutschland,/wiki/Eine_Liebe_in_Deutschland,,6880324,3499150905,9.78E+12,Eine Liebe in Deutschland,Rolf Hochhuth,titlematch,match,exact match both,
1742,1742,Eine Liebe in Deutschland,A Love in Germany,1978,,Rolf Hochhuth,A Love in Germany,,1983,6880324,3499150905,9.78E+12,Eine Liebe in Deutschland,Rolf Hochhuth,titlematch,match,exact match both,
1743,1743,"The Life and Opinions of Tristram Shandy, Gentleman",,1759,"/wiki/The_Life_and_Opinions_of_Tristram_Shandy,_Gentleman",Laurence Sterne,A Cock and Bull Story,/wiki/A_Cock_and_Bull_Story,2006,76527, , ,"The Life and Opinions of Tristram Shandy, Gentleman - Laurence Sterne (ANNOTATED) Original Content of First Edition",Laurence Sterne,FALSE,match,fixed,
1744,1744,The Light in the Forest,,1953,/wiki/The_Light_in_the_Forest,Conrad Richter,The Light in the Forest,/wiki/The_Light_in_the_Forest_(film),1958,769000,1400077885,9.78E+12,The Light in the Forest,Conrad Richter,titlematch,match,exact match both,
1745,1745,The Light of Western Stars,,1914,,Zane Grey,The Light of the Western Stars,/w/index.php?title=The_Light_of_the_Western_Stars_(1918_film)&action=edit&redlink=1,1918,121264, , ,The Light of Western Stars : By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1746,1746,The Light of Western Stars,,1914,,Zane Grey,The Light of Western Stars,/wiki/The_Light_of_Western_Stars_(1925_film),1925,121264, , ,The Light of Western Stars : By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1747,1747,The Light of Western Stars,,1914,,Zane Grey,The Light of Western Stars,/wiki/The_Light_of_Western_Stars_(1930_film),1930,121264, , ,The Light of Western Stars : By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1748,1748,The Light of Western Stars,,1914,,Zane Grey,The Light of Western Stars,/wiki/The_Light_of_Western_Stars_(1940_film),1940,121264, , ,The Light of Western Stars : By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1749,1749,Like a Fire is Burning,,1991,,Gerald N. Lund,The Work and the Glory: American Zion,/wiki/The_Work_and_the_Glory:_American_Zion_(film),2005,19860524, , ,Like a Fire is Burning (The Work and the Glory #2),Gerald N. Lund,FALSE,match,ok,
1750,1750,Little Caesar,,1929,,W. R. Burnett,Little Caesar,/wiki/Little_Caesar_(film),1931,876847,948353538,9.78E+12,Little Caesar,W.R. Burnett,titlematch,FALSE,ok,
1751,1751,Little Caesar,,1929,,W. R. Burnett,Black Caesar,/wiki/Black_Caesar_(film),1973,876847,948353538,9.78E+12,Little Caesar,W.R. Burnett,titlematch,FALSE,ok,
1752,1752,Little Caesar,,1929,,W. R. Burnett,Hell Up in Harlem,/wiki/Hell_Up_in_Harlem,1973,876847,948353538,9.78E+12,Little Caesar,W.R. Burnett,titlematch,FALSE,ok,
1754,1754,The Little White Horse,,1946,/wiki/The_Little_White_Horse,Elizabeth Goudge,The Secret of Moonacre,/wiki/The_Secret_of_Moonacre,2009,420180,142300276,9.78E+12,The Little White Horse,Elizabeth Goudge,titlematch,match,exact match both,
1755,1755,Live and Let Die,,1954,/wiki/Live_and_Let_Die_(novel),Ian Fleming,Live and Let Die,/wiki/Live_and_Let_Die_(film),1973,3763,142003239,9.78E+12,"Live and Let Die (James Bond, #2)",Ian Fleming,FALSE,match,ok,
1758,1758,Loaded,,1995,,Christos Tsiolkas,Head On,/wiki/Head_On_(1998_film),1998,1208928,99757710,9.78E+12,Loaded,Christos Tsiolkas,titlematch,match,exact match both,
1759,1759,Lobo,,1900,,Ernest Thompson Seton,The Legend of Lobo,/wiki/The_Legend_of_Lobo,1962,557406,1599151812,9.78E+12,Wild Animals I Have Known,Ernest Thompson Seton,FALSE,match,ok,
1760,1760,Logan's Run,,1967,/wiki/Logan%27s_Run,William F. Nolan,Logan's Run,/wiki/Logan%27s_Run_(1976_film),1976,73654,553025171,9.78E+12,Logan's Run,William F. Nolan,titlematch,match,exact match both,
1761,1761,Logan's Run,,1967,/wiki/Logan%27s_Run,William F. Nolan,Logan's Run,/wiki/Logan%27s_Run#2012_film,2012,73654,553025171,9.78E+12,Logan's Run,William F. Nolan,titlematch,match,exact match both,
1762,1762,Lolita,,1955,/wiki/Lolita,Vladimir Nabokov,Lolita,/wiki/Lolita_(1962_film),1962,7604, , ,Lolita,Vladimir Nabokov,titlematch,match,exact match both,
1763,1763,Lolita,,1955,/wiki/Lolita,Vladimir Nabokov,Lolita,/wiki/Lolita_(1997_film),1997,7604, , ,Lolita,Vladimir Nabokov,titlematch,match,exact match both,
1764,1764,The Lone Star Ranger,,1915,/wiki/The_Lone_Star_Ranger,Zane Grey,The Lone Star Ranger,/wiki/The_Lone_Star_Ranger#1919_film,1919,121271, , ,The Lone Star Ranger: By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1765,1765,The Lone Star Ranger,,1915,/wiki/The_Lone_Star_Ranger,Zane Grey,The Lone Star Ranger,/wiki/The_Lone_Star_Ranger#1923_film,1923,121271, , ,The Lone Star Ranger: By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1766,1766,The Lone Star Ranger,,1915,/wiki/The_Lone_Star_Ranger,Zane Grey,The Lone Star Ranger,/wiki/The_Lone_Star_Ranger#1930_film,1930,121271, , ,The Lone Star Ranger: By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1767,1767,The Lone Star Ranger,,1915,/wiki/The_Lone_Star_Ranger,Zane Grey,Lone Star Ranger,/wiki/The_Lone_Star_Ranger#1942_film,1942,121271, , ,The Lone Star Ranger: By Zane Grey - Illustrated,Zane Grey,FALSE,match,fixed,
1768,1768,The Long Goodbye,,1953,/wiki/The_Long_Goodbye_(novel),Raymond Chandler,The Long Goodbye,/wiki/The_Long_Goodbye_(film),1973,2054,394757688,9.78E+12,"The Long Goodbye (Philip Marlowe, #6)",Raymond Chandler,FALSE,match,ok,
1769,1769,The Looters,,1968,,John H. Reese,Charley Varrick,/wiki/Charley_Varrick,1973,,,,,,FALSE,FALSE,,
1770,1770,Lord Jim,,1899,/wiki/Lord_Jim,Joseph Conrad,Lord Jim,/wiki/Lord_Jim_(1925_film),1925,12194,1551111721,9.78E+12,Lord Jim,Joseph Conrad,titlematch,match,exact match both,
1771,1771,Lord Jim,,1899,/wiki/Lord_Jim,Joseph Conrad,Lord Jim,/wiki/Lord_Jim_(1965_film),1965,12194,1551111721,9.78E+12,Lord Jim,Joseph Conrad,titlematch,match,exact match both,
1775,1775,The Lord of the Rings,,1955,/wiki/The_Lord_of_the_Rings,J.R.R. Tolkien,J. R. R. Tolkien's The Lord of the Rings,/wiki/The_Lord_of_the_Rings_(1978_film),1978,33,,,,,FALSE,FALSE,fixed,
1776,1776,The Lord of the Rings,,1955,/wiki/The_Lord_of_the_Rings,J.R.R. Tolkien,The Lord of the Rings: The Motion Picture Trilogy,/wiki/The_Lord_of_the_Rings_(film_series),2001,33,,,,,FALSE,FALSE,fixed,
1777,1777,The Fellowship of the Ring,,1955,/wiki/The_Lord_of_the_Rings,J.R.R. Tolkien,The Lord of the Rings: The Fellowship of the Ring,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,2001,34,618346252,9.78E+12,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,FALSE,match,ok,
1778,1778,The Two Towers,,1955,/wiki/The_Lord_of_the_Rings,J.R.R. Tolkien,The Lord of the Rings: The Two Towers,/wiki/The_Lord_of_the_Rings:_The_Two_Towers,2002,15241,618346260,9.78E+12,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,FALSE,match,ok,
1779,1779,The Return of the King,,1955,/wiki/The_Lord_of_the_Rings,J.R.R. Tolkien,The Lord of the Rings: The Return of the King,/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King,2003,18512,345339738,9.78E+12,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,FALSE,match,ok,
1783,1783,The Lost Ones,,1961,,Donald G. Payne,The Island at the Top of the World,/wiki/The_Island_at_the_Top_of_the_World,1974,1719771,,,,,FALSE,FALSE,fixed,
1785,1785,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,The Lost World,/wiki/The_Lost_World_(1925_film),1925,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1786,1786,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,The Lost World,/wiki/The_Lost_World_(1960_film),1960,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1787,1787,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,The Lost World,/wiki/The_Lost_World_(1992_film),1992,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1788,1788,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,Return to the Lost World,/wiki/Return_to_the_Lost_World,1992,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1789,1789,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,The Lost World,/wiki/The_Lost_World_(1998_film),1998,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1790,1790,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,Sir Arthur Conan Doyle's The Lost World,/wiki/Sir_Arthur_Conan_Doyle%27s_The_Lost_World,1999,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1791,1791,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,The Lost World,/wiki/The_Lost_World_(2001_film),2001,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1792,1792,The Lost World,,1912,/wiki/The_Lost_World_(Conan_Doyle_novel),Arthur Conan Doyle,King of the Lost World,/wiki/King_of_the_Lost_World,2005,10155, ,9.78E+12,The Lost World : by Arthur Conan Doyle,Akash Rajak,FALSE,FALSE,fixed,
1794,1794,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Das doppelte Lottchen,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1950,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1795,1795,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,The Lullaby of Hibari,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1951,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1796,1796,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Twice Upon a Time,/wiki/Twice_Upon_a_Time_(1953_film),1953,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1797,1797,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,The Parent Trap,/wiki/The_Parent_Trap_(1961_film),1961,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1798,1798,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,The Parent Trap II,/wiki/The_Parent_Trap_II,1987,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1799,1799,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Parent Trap III,/wiki/Parent_Trap_III,1988,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1800,1800,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Parent Trap: Hawaiian Honeymoon,/wiki/Parent_Trap:_Hawaiian_Honeymoon,1989,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1801,1801,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Kuzanthaiyum Deivamum,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1965,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1802,1802,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Letha Manasulu,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1966,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1803,1803,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Do Kaliyan,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1968,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1804,1804,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Animation Tomboy Angels,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1980,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1805,1805,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Pyaar ke do Pal,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1986,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1806,1806,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,I and Myself: The Two Lottes,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1991,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1807,1807,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Charlie & Louise - Das doppelte Lottchen,/wiki/Charlie_%26_Louise_-_Das_doppelte_Lottchen,1994,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1808,1808,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,khaharan-e- gharib,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",1995,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1809,1809,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,The Parent Trap,/wiki/The_Parent_Trap_(1998_film),1998,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1810,1810,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Kuch Khatti Kuch Meethi,/wiki/Kuch_Khatti_Kuch_Meethi,2001,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1811,1811,Lottie and Lisa,Das doppelte Lottchen,1949,/wiki/Lottie_and_Lisa,Erich KÃ¤stner,Tur & Retur,"/wiki/Lottie_and_Lisa#Film,_TV_or_theatrical_adaptations",2003,78548,038057117X,9.78E+12,Lottie and Lisa,Erich Kästner,titlematch,FALSE,ok,
1812,1812,The Loved One,,1948,/wiki/The_Loved_One,Evelyn Waugh,The Loved One,/wiki/The_Loved_One_(film),1965,30935,141184248,9.78E+12,The Loved One,Evelyn Waugh,titlematch,match,exact match both,
1816,1816,The Luck of Barry Lyndon,,1844,/wiki/The_Luck_of_Barry_Lyndon,William Makepeace Thackeray,Barry Lyndon,/wiki/Barry_Lyndon_(film),1975,139888,1406808466,9.78E+12,Barry Lyndon,William Makepeace Thackeray,FALSE,match,ok,
1818,1818,El Lugar sin lÃ­mites,Hell Has No Limits,1966,/w/index.php?title=El_Lugar_sin_l%C3%ADmites&action=edit&redlink=1,JosÃ© Donoso,El lugar sin lÃ­mites,/wiki/El_lugar_sin_l%C3%ADmites_(film),,418233,,,,,FALSE,FALSE,fixed,
1819,1819,El Lugar sin lÃ­mites,Hell Has No Limits,1966,/w/index.php?title=El_Lugar_sin_l%C3%ADmites&action=edit&redlink=1,JosÃ© Donoso,Hell Has No Limits,,1978,418233,,,,,FALSE,FALSE,fixed,
1820,1820,Lunes de fiel,,1981,,Pascal Bruckner,Bitter Moon,/wiki/Bitter_Moon,1992,1231096,2020058561,9.78E+12,Lunes de fiel,Pascal Bruckner,titlematch,match,exact match both,
1821,1821,The Lusty Men,,1948,,,The Lusty Men,/wiki/The_Lusty_Men,1952,6946788,754082679,9.78E+12,The Lusty Men,William R. Cox,titlematch,FALSE,sure?,
1822,1822,MacKenna's Gold,,1963,,Henry Wilson Allen,Mackenna's Gold,/wiki/Mackenna%27s_Gold,1969,394040,843941545,9.78E+12,Mackenna's Gold,Will Henry,titlematch,FALSE,ok,
1824,1824,The Maddening,,1987,,Andrew Neiderman,The Maddening,/wiki/The_Maddening,1995,374920,425098982,9.78E+12,The Maddening,Andrew Neiderman,titlematch,match,exact match both,
1825,1825,"The Magic Bed Knob; or, How to Become a Witch in Ten Easy Lessons",Bonfires and Broomsticks,1945,,,Bedknobs and Broomsticks,/wiki/Bedknobs_and_Broomsticks,1971,7912859, , ,The Magic Bed-Knob: Or How to Become a Witch in Ten Easy Lessons,Mary Norton,FALSE,FALSE,ok,
1826,1826,The Magician,,1908,/wiki/The_Magician_(Maugham_novel),W. Somerset Maugham,The Magician,/wiki/The_Magician_(1926_film),1926,150555,143104896,9.78E+12,The Magician,W. Somerset Maugham,titlematch,match,exact match both,
1827,1827,Magnificent Obsession,,1929,/wiki/Magnificent_Obsession,Lloyd C. Douglas,Magnificent Obsession,/wiki/Magnificent_Obsession_(1935_film),1935,545936,395957745,9.78E+12,Magnificent Obsession,Lloyd C. Douglas,titlematch,match,exact match both,
1828,1828,Magnificent Obsession,,1929,/wiki/Magnificent_Obsession,Lloyd C. Douglas,Magnificent Obsession,/wiki/Magnificent_Obsession_(1954_film),1954,545936,395957745,9.78E+12,Magnificent Obsession,Lloyd C. Douglas,titlematch,match,exact match both,
1829,1829,Martin Eden,,1909,/wiki/Martin_Eden,Jack London,The Adventures of Martin Eden,/wiki/The_Adventures_of_Martin_Eden,1942,929782, , ,Martin Eden,Jack London,titlematch,match,exact match both,
1830,1830,MaÃ®tre du monde,Master of the World,1904,/wiki/Master_of_the_World_(novel),Jules Verne,Master of the World,/wiki/Master_of_the_World_(1961_film),1961,32838,150104656X,9.78E+12,Ma�tre Du Monde,Jules Verne,FALSE,match,ok,
1831,1831,MaÃ®tre du monde,Master of the World,1904,/wiki/Master_of_the_World_(novel),Jules Verne,Master of the World,"/wiki/Master_of_the_World_(novel)#Adaptations_-_There_is_a_more_faithful_version_of_this_novel,_with_the_same_title_as_the_1961_film,_that_aired_as_a_half-hour_cartoon_TV_special_in_the_late_1970s.",1976,32838,150104656X,9.78E+12,Ma�tre Du Monde,Jules Verne,FALSE,match,ok,
1832,1832,Make Room! Make Room!,,1966,/wiki/Make_Room!_Make_Room!,Harry Harrison,Soylent Green,/wiki/Soylent_Green,1973,473850,553564587,9.78E+12,Make Room! Make Room!,Harry Harrison,titlematch,match,exact match both,
1833,1833,The Maltese Falcon,,1930,/wiki/The_Maltese_Falcon_(novel),Dashiell Hammett,The Maltese Falcon,/wiki/The_Maltese_Falcon_(1931_film),1931,29999,752865331,9.78E+12,The Maltese Falcon,Dashiell Hammett,titlematch,match,exact match both,
1834,1834,The Maltese Falcon,,1930,/wiki/The_Maltese_Falcon_(novel),Dashiell Hammett,Satan Met a Lady,/wiki/Satan_Met_a_Lady,1936,29999,752865331,9.78E+12,The Maltese Falcon,Dashiell Hammett,titlematch,match,exact match both,
1835,1835,The Maltese Falcon,,1930,/wiki/The_Maltese_Falcon_(novel),Dashiell Hammett,The Maltese Falcon,/wiki/The_Maltese_Falcon_(1941_film),1941,29999,752865331,9.78E+12,The Maltese Falcon,Dashiell Hammett,titlematch,match,exact match both,
1836,1836,The Maltese Falcon,,1930,/wiki/The_Maltese_Falcon_(novel),Dashiell Hammett,The Black Bird,/wiki/The_Black_Bird,1975,29999,752865331,9.78E+12,The Maltese Falcon,Dashiell Hammett,titlematch,match,exact match both,
1837,1837,The Man Called Noon,,1970,,Louis L'Amour,The Man Called Noon,/wiki/The_Man_Called_Noon,1973,43416490,593129881,9.78E+12,The Man Called Noon (Louis l'Amour's Lost Treasures),Louis L'Amour,FALSE,match,ok,
1838,1838,The Man in Black,,1964,,Marvin H. Albert,Rough Night in Jericho,/wiki/Rough_Night_in_Jericho_(film),1967,13311191,449133850,9.78E+12,The Man in Black,Marvin H. Albert,titlematch,match,exact match both,
1839,1839,The Man in the Gray Flannel Suit,,1955,,Sloan Wilson,The Man in the Gray Flannel Suit,/wiki/The_Man_in_the_Gray_Flannel_Suit,1956,90886,1568582463,9.78E+12,The Man in the Gray Flannel Suit,Sloan Wilson,titlematch,match,exact match both,
1842,1842,The Man Who Fell to Earth,,1963,/wiki/The_Man_Who_Fell_to_Earth_(novel),Walter Travis,The Man Who Fell to Earth,/wiki/The_Man_Who_Fell_to_Earth_(film),1976,396329,345431618,9.78E+12,The Man Who Fell to Earth,Walter Tevis,titlematch,FALSE,ok,
1843,1843,The Man Who Fell to Earth,,1963,/wiki/The_Man_Who_Fell_to_Earth_(novel),Walter Travis,The Man Who Fell to Earth,/wiki/The_Man_Who_Fell_to_Earth_(TV),1987,396329,345431618,9.78E+12,The Man Who Fell to Earth,Walter Tevis,titlematch,FALSE,ok,
1844,1844,The Man Who Fell to Earth,,1963,/wiki/The_Man_Who_Fell_to_Earth_(novel),Walter Travis,The Man Who Fell to Earth,/wiki/The_Man_Who_Fell_to_Earth_(film)#Remake,,396329,345431618,9.78E+12,The Man Who Fell to Earth,Walter Tevis,titlematch,FALSE,ok,
1845,1845,The Man Who Never Was,,1954,,Ewen Montagu,The Man Who Never Was,/wiki/The_Man_Who_Never_Was,1956,370769,192853228,9.78E+12,The Man Who Never Was,Ewen Montagu,titlematch,match,exact match both,
1846,1846,The Man Who Watched the Trains Go By,,1938,/wiki/The_Man_Who_Watched_the_Trains_Go_By_(novel),Georges Simenon,The Man Who Watched Trains Go By,/wiki/The_Man_Who_Watched_Trains_Go_By,1952,30164694,241258553,9.78E+12,The Man Who Watched Trains Go By,Georges Simenon,FALSE,match,ok,
1847,1847,The Man with the Golden Gun,,1965,/wiki/The_Man_with_the_Golden_Gun_(novel),Ian Fleming,The Man with the Golden Gun,/wiki/The_Man_with_the_Golden_Gun_(film),1974,177193,014200328X,9.78E+12,"The Man With the Golden Gun (James Bond, #13)",Ian Fleming,FALSE,match,ok,
1848,1848,The Man Without a Face,,1972,,Isabelle Holland,The Man Without a Face,/wiki/The_Man_Without_a_Face,1993,482842,64470288,9.78E+12,The Man Without a Face,Isabelle Holland,titlematch,match,exact match both,
1849,1849,Man Without a Star,,1952,,,Man Without a Star,/wiki/Man_Without_a_Star,1955,19423337, , ,Man Without a Star,Dee Linford,titlematch,FALSE,sure?,
1850,1850,The Manchurian Candidate,,1959,/wiki/The_Manchurian_Candidate,Richard Condon,The Manchurian Candidate,/wiki/The_Manchurian_Candidate_(1962_film),1962,376514,743482972,9.78E+12,The Manchurian Candidate,Richard Condon,titlematch,match,exact match both,
1851,1851,The Manchurian Candidate,,1959,/wiki/The_Manchurian_Candidate,Richard Condon,The Manchurian Candidate,/wiki/The_Manchurian_Candidate_(2004_film),2004,376514,743482972,9.78E+12,The Manchurian Candidate,Richard Condon,titlematch,match,exact match both,
1852,1852,Manon des Sources,L'Eau des collines,1966,,Marcel Pagnol,Manon des Sources,/wiki/Marcel_Pagnol#Manon_des_Sources_(1953_film),1953,220362,287706512X,9.78E+12,Manon des Sources,Marcel Pagnol,titlematch,match,exact match both,
1853,1853,Manon des Sources,L'Eau des collines,1966,,Marcel Pagnol,Manon des Sources,/wiki/Manon_des_Sources_(1986_film),1986,220362,287706512X,9.78E+12,Manon des Sources,Marcel Pagnol,titlematch,match,exact match both,
1854,1854,Marnie,,1961,/wiki/Marnie,Winston Graham,Marnie,/wiki/Marnie_(film),1964,7147962,755109007,9.78E+12,Marnie,Winston Graham,titlematch,match,exact match both,
1855,1855,Mary Poppins,,1934,/wiki/Mary_Poppins,P. L. Travers,Mary Poppins,/wiki/Mary_Poppins_(film),1964,152380,152058109,9.78E+12,"Mary Poppins (Mary Poppins, #1)",P.L. Travers,FALSE,FALSE,ok,
1859,1859,Matilda,,1988,/wiki/Matilda_(novel),Roald Dahl,Matilda,/wiki/Matilda_(1996_film),1996,39988,141301066,9.78E+12,Matilda,Roald Dahl,titlematch,match,exact match both,
1861,1861,The Mayor of Casterbridge,,1886,/wiki/The_Mayor_of_Casterbridge,Thomas Hardy,The Mayor of Casterbridge,/wiki/The_Mayor_of_Casterbridge_(1921_film),1921,56759,141439785,9.78E+12,The Mayor of Casterbridge,Thomas Hardy,titlematch,match,exact match both,
